cex;nama_token;ticker;sc;decimals
BYBIT;USDC;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;6
BYBIT;MOG;MOG;0x2Da56AcB9Ea78330f947bD57C54119Debda7AF71;18
BYBIT;SIGN;SIGN;0x868FCEd65edBF0056c4163515dD840e9f287A4c3;18
BYBIT;PARTI;PARTI;0x59264f02D301281f3393e1385c0aEFd446Eb0F00;18
BYBIT;VVV;VVV;0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf;18
BYBIT;ZRO;ZRO;0x6985884C4392D348587B19cb9eAAf157F13271cd;18
BYBIT;ZEN;ZEN;0xf43eB8De897Fbc7F2502483B2Bef7Bb9EA179229;18
BYBIT;TOSHI;TOSHI;0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4;18
BYBIT;B3;B3;0xB3B32F9f8827D4634fE7d973Fa1034Ec9fdDB3B3;18
BYBIT;DEGEN;DEGEN;0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed;18
BYBIT;COA;COA;0xA992ffb0C9B753307B9704079c61DB4e405DeFfd;18
BYBIT;OBT;OBT;0x514D8E8099286a13486Ef6C525C120f51C239B52;18
BYBIT;ODOS;ODOS;0xca73ed1815e5915489570014e024b7EbE65dE679;18
BYBIT;LUNAI;LUNAI;0x55cD6469F597452B5A7536e2CD98fDE4c1247ee4;18
BYBIT;GPS;GPS;0x0C1dC73159e30c4b06170F2593D3118968a0DCa5;18
BYBIT;F;F;0x2C24497D4086490e7EaD87CC12597fb50c2E6eD6;18
BYBIT;GAME;GAME;0x1C4CcA7C5DB003824208aDDA61Bd749e55F463a3;18
BYBIT;TOWNS;TOWNS;0x00000000A22C618fd6b4D7E9A335C4B96B189a38;18
BYBIT;HOME;HOME;0x4BfAa776991E85e5f8b1255461cbbd216cFc714f;18
BYBIT;BRETT;BRETT;0x532f27101965dd16442E59d40670FaF5eBB142E4;18
BYBIT;ZORA;ZORA;0x1111111111166b7FE7bd91427724B487980aFc69;18
BYBIT;AIXBT;AIXBT;0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825;18
BYBIT;COOKIE;COOKIE;0xC0041EF357B183448B235a8Ea73Ce4E4eC8c265F;18
BYBIT;MAVIA;MAVIA;0x24fcFC492C1393274B6bcd568ac9e225BEc93584;18
BYBIT;ICNT;ICNT;0xE0Cd4cAcDdcBF4f36e845407CE53E87717b6601d;18
BYBIT;CARV;CARV;0xc08Cd26474722cE93F4D0c34D16201461c10AA8C;18
BYBIT;FLOCK;FLOCK;0x5aB3D4c385B400F3aBB49e80DE2fAF6a88A7B691;18
BYBIT;SOSO;SOSO;0x624e2e7fDc8903165F64891672267AB0FCB98831;18
BYBIT;VIRTUAL;VIRTUAL;0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b;18
BYBIT;AVNT;AVNT;0x696F9436B67233384889472Cd7cD58A6fB5DF4f1;18
BYBIT;AERO;AERO;0x940181a94A35A4569E4529A3CDfB74e38FD98631;18
BYBIT;MORPHO;MORPHO;0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842;18
GATE;Buz Economy;BUZ;0xc73dC7aE7A4fa40517aAfa941AE1ee436B91a12c;4
GATE;Calcify Tech;CALCIFY;0x019029665a6e73ef98e1970f8a5434b3de38d41c;6
GATE;Axelar;WAXL;0x23ee2343B892b1BB63503a4FAbc840E0e2C6810f;6
GATE;USDCoin;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;6
GATE;Rivalz Network;RIZ;0x67543cf0304c19ca62ac95ba82fd4f4b40788dc1;8
GATE;MAG7.ssi;MAG7SSI;0x9e6a46f294bb67c20f1d1e7afb0bbef614403b55;8
GATE;SKI MASK DOG;SKI;0x768be13e1680b5ebe0024c42c896e3db59ec0149;9
GATE;Akuma Inu;AKUMA;0x2f20cf3466f80a5f7f532fca553c8cbc9727fef6;18
GATE;GochujangCoin;GOCHU;0x9aaae745cf2830fb8ddc6248b17436dc3a5e701c;18
GATE;Giza;GIZA;0x590830dfdf9a3f68afcdde2694773debdf267774;18
GATE;Venice Token;VVV;0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf;18
GATE;Dyor;DYOR;0xa001dcc9a7974dae133a11d2800a7abf7b8f5f3c;18
GATE;AI Voice Agents;AIVA;0xbdb0e1c40a76c5113a023d685b419b90b01e3d61;18
GATE;Global DePIN Chain;DEEPSEEK;0x81a382272bd2bec1f3f9fdab5763a500cbd8ebad;18
GATE;Unite;UNITE;0xa6c6ea2e0140849be02a3a34780cf61b766916c5;18
GATE;doginme;DOGINME;0x6921b130d297cc43754afba22e5eac0fbf8db75b;18
GATE;aiPump;AIPUMP;0xfbecd19292b1effeaa7b2e61f5101ddb6744a1fb;18
GATE;Roost;ROOST;0xeD899bfDB28c8ad65307Fa40f4acAB113AE2E14c;18
GATE;Token Metrics AI;TMAI;0xca4569949699d56e1834efe9f58747ca0f151b01;18
GATE;BankrCoin;BNKR;0x22af33fe49fd1fa80c7149773dde5890d3c76f3b;18
GATE;Planet Mojo;MOJO;0xeD2d13A70acbD61074fC56bd0d0845e35f793e5E;18
GATE;TaoCat;TAOCAT;0x7a5f5ccd46ebd7ac30615836d988ca3bd57412b3;18
GATE;Primex Finance;PRIMEX;0x0b3eaead748facdb9d943d3407011f16eb17d0cf;18
GATE;Toshi;TOSHI;0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4;18
GATE;AthenaX9;AIX9;0x8e306e02ec1effc4fdad3f952fbeeebf3730ae19;18
GATE;Kontos;KOS;0xd173c2c9386aee88b1ca06522c951be67cbf38cc;18
GATE;AI Agent Layer;AIFUN;0xbdf317f9c153246c429f23f4093087164b145390;18
GATE;B3 Base;B3;0xb3b32f9f8827d4634fe7d973fa1034ec9fddb3b3;18
GATE;Degen;DEGEN;0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed;18
GATE;EtherMail;EMT;0xe2c86869216aC578bd62a4b8313770d9EE359A05;18
GATE;Frok AI;FROKAI;0xcbfe8E065534D0cc117Bd71A11B0249a63E247F7;18
GATE;ZAP;ZAP;0xF56B3b3972F2f154555a0b62FF5A22b7b2A3C90B;18
GATE;Hive Intelligence;HINT;0x91da780bc7f4b7cf19abe90411a2a296ec5ff787;18
GATE;ISKRA Token;ISK;0xd85EFF20288ca72eA9eEcFFb428F89EE5066CA5C;18
GATE;Sogni AI;SOGNI;0xe014d2a4da6e450f21b5050120d291e63c8940fd;18
GATE;Terrace;TRC;0xc23e4352cdba6fc951398bf274619c4529eac867;18
GATE;Navigate;NVG8;0x5d6cae0422a950dbd7918d1e74434a35156b3ba4;18
GATE;ARCH AI;ARCHAI;0xd3b0b58ec9516e4b875a075328e2cb059d4d54db;18
GATE;Tevaera;TEVA;0x00309d634d11541b857f927be91ad2f0bd78894c;18
GATE;Common Wealth;WLTH;0x99b2B1A2aDB02B38222ADcD057783D7e5D1FCC7D;18
GATE;Talent Protocol;TALENT;0x9a33406165f562e16c3abd82fd1185482e01b49a;18
GATE;mfercoin;MFER;0xE3086852A4B125803C815a158249ae468A3254Ca;18
GATE;RWA Inc.;RWAINC;0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a;18
GATE;Skull Of Pepe Token;SKOP;0x6d3B8C76c5396642960243Febf736C6BE8b60562;18
GATE;Freysa;FAI;0xb33ff54b9f7242ef1593d2c9bcd8f9df46c77935;18
GATE;Luna by Virtuals;LUNAI;0x55cd6469f597452b5a7536e2cd98fde4c1247ee4;18
GATE;Onyxcoin;XCN;0x9c632E6Aaa3eA73f91554f8A3cB2ED2F29605e0C;18
GATE;VaderAI by Virtuals;VADER;0x731814e491571a2e9ee3c5b1f7f3b962ee8f4870;18
GATE;GoPlus Security;GPS;0x0c1dc73159e30c4b06170f2593d3118968a0dca5;18
GATE;SynFutures;F;0x2c24497d4086490e7ead87cc12597fb50c2e6ed6;18
GATE;Gamer Tag;GMRT;0x6967f0974d76d34e140cae27efea32cdf546b58e;18
GATE;GAME by Virtuals;GAMEVIRTUAL;0x1c4cca7c5db003824208adda61bd749e55f463a3;18
GATE;Heurist;HEU;0xef22cb48b8483df6152e1423b19df5553bbd818b;18
GATE;Towns;TOWNS;0x00000000a22c618fd6b4d7e9a335c4b96b189a38;18
GATE;LINGO;LINGO;0xfb42da273158b0f642f59f2ba7cc1d5457481677;18
GATE;Lyvely;LVLY;0xc734635CD30E882037C3f3De1EbCCF9fA9D27D9F;18
GATE;Mr. Miggles;MIGGLES;0xB1a03EdA10342529bBF8EB700a06C60441fEf25d;18
GATE;Lympid;LYP;0x4837b18a6d7af6159c8665505b90a2ed393255e0;18
GATE;BSX Protocol;BSX;0xd47f3e45b23b7594f5d5e1ccfde63237c60be49e;18
GATE;DeFi App;HOME;0x4bfaa776991e85e5f8b1255461cbbd216cfc714f;18
GATE;Spheron Network;SPON;0x080d43c2164afdbc3712422ce78ab902ccab5ca1;18
GATE;Brett;BRETT;0x532f27101965dd16442E59d40670FaF5eBB142E4;18
GATE;Zora;ZORA;0x1111111111166b7fe7bd91427724b487980afc69;18
GATE;Maverick;MAV;0x64b88c73A5DfA78D1713fE1b4c69a22d7E0faAa7;18
GATE;Unagi;UNA;0x24569d33653c404f90aF10A2b98d6E0030D3d267;18
GATE;Sign;SIGN;0x868fced65edbf0056c4163515dd840e9f287a4c3;18
GATE;Space and Time;SXT;0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8;18
GATE;aixbt by Virtuals;AIXBT;0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825;18
GATE;AWE Network;AWE;0x1b4617734c43f6159f3a70b7e06d883647512778;18
GATE;Cookie DAO;COOKIE;0xc0041ef357b183448b235a8ea73ce4e4ec8c265f;18
GATE;Heroes of Mavia;MAVIA;0x24fcFC492C1393274B6bcd568ac9e225BEc93584;18
GATE;Particle Network;PARTI;0x59264f02d301281f3393e1385c0aefd446eb0f00;18
GATE;Friend.tech;FRIEND;0x0bD4887f7D41B35CD75DFF9FfeE2856106f86670;18
GATE;Chainbase;C;0xba12bc7b210e61e5d3110b997a63ea216e0e18f7;18
GATE;Sapien;SAPIEN;0xc729777d0470f30612b1564fd96e8dd26f5814e3;18
GATE;Impossible Cloud Network Token;ICNT;0xe0cd4cacddcbf4f36e845407ce53e87717b6601d;18
GATE;CARV;CARV;0xc08Cd26474722cE93F4D0c34D16201461c10AA8C;18
GATE;Flock.io;FLOCK;0x5ab3d4c385b400f3abb49e80de2faf6a88a7b691;18
GATE;Definitive;EDGE;0xed6e000def95780fb89734c07ee2ce9f6dcaf110;18
GATE;Mira;MIRA;0x7aafd31a321d3627b30a8e2171264b56852187fe;18
GATE;SoSoValue;SOSO;0x624e2e7fdc8903165f64891672267ab0fcb98831;18
GATE;Virtuals Protocol;VIRTUAL;0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b;18
GATE;Avantis;AVNT;0x696f9436b67233384889472cd7cd58a6fb5df4f1;18
GATE;Aerodrome;AERO;0x940181a94A35A4569E4529A3CDfB74e38FD98631;18
GATE;Kaito;KAITO;0x98d0baa52b2d063e780de12f615f963fe8537553;18
GATE;tokenbot;CLANKER;0x1bc0c42215582d5a085795f4badbac3ff36d1bcb;18
INDODAX;USDC;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;6
INDODAX;DEGEN;DEGEN;0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed;18
INDODAX;HOME;HOME;0x4BfAa776991E85e5f8b1255461cbbd216cFc714f;18
INDODAX;BRETT;BRETT;0x532f27101965dd16442E59d40670FaF5eBB142E4;18
INDODAX;SIGN;SIGN;0x868FCEd65edBF0056c4163515dD840e9f287A4c3;18
INDODAX;SXT;SXT;0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8;18
INDODAX;AIXBT;AIXBT;0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825;18
INDODAX;Maple Finance;SYRUP;0x688aee022aa544f150678b8e5720b6b96a9e9a2f;18
INDODAX;TOSHI;TOSHI;0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4;18
INDODAX;AERO;AERO;0x940181a94A35A4569E4529A3CDfB74e38FD98631;18
INDODAX;KAITO;KAITO;0x98d0baa52b2d063e780de12f615f963fe8537553;18
INDODAX;MORPHO;MORPHO;0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842;18
INDODAX;VVV;VVV;0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf;18
INDODAX;Onyxcoin;XCN;0x9c632e6aaa3ea73f91554f8a3cb2ed2f29605e0c;18
INDODAX;ZORA;ZORA;0x1111111111166b7FE7bd91427724B487980aFc69;18
INDODAX;MOG;MOG;0x2Da56AcB9Ea78330f947bD57C54119Debda7AF71;18
KUCOIN;XOXO;XOXO;0xc799ada44171b741abf41ee54fb1b47fda5960be;6
KUCOIN;USDC;USDC;0x833589fcd6edb6e08f4c7c32d4f71b54bda02913;6
KUCOIN;RIZ;RIZ;0x67543cf0304c19ca62ac95ba82fd4f4b40788dc1;8
KUCOIN;PRO;PRO;0x18dd5b087bca9920562aff7a0199b96b9230438b;8
KUCOIN;VIRTUAL;VIRTUAL;0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b;18
KUCOIN;AERO;AERO;0x940181a94a35a4569e4529a3cdfb74e38fd98631;18
KUCOIN;VVV;VVV;0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf;18
KUCOIN;ZEN;ZEN;0xf43eb8de897fbc7f2502483b2bef7bb9ea179229;18
KUCOIN;CLANKER;CLANKER;0x1bc0c42215582d5a085795f4badbac3ff36d1bcb;18
KUCOIN;UNITE;UNITE;0xa6c6ea2e0140849be02a3a34780cf61b766916c5;18
KUCOIN;TAOCAT;TAOCAT;0x7a5f5ccd46ebd7ac30615836d988ca3bd57412b3;18
KUCOIN;TOSHI;TOSHI;0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4;18
KUCOIN;NAYM;NAYM;0x314d7f9e2f55b430ef656fbb98a7635d43a2261e;18
KUCOIN;B3;B3;0xb3b32f9f8827d4634fe7d973fa1034ec9fddb3b3;18
KUCOIN;DEGEN;DEGEN;0x4ed4e862860bed51a9570b96d89af5e1b0efefed;18
KUCOIN;NVG8;NVG8;0x5d6cae0422a950dbd7918d1e74434a35156b3ba4;18
KUCOIN;TEVA;TEVA;0x00309d634d11541b857f927be91ad2f0bd78894c;18
KUCOIN;ODOS;ODOS;0xca73ed1815e5915489570014e024b7ebe65de679;18
KUCOIN;WLTH;WLTH;0x99b2b1a2adb02b38222adcd057783d7e5d1fcc7d;18
KUCOIN;RWA;RWA;0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a;18
KUCOIN;XCN;XCN;0x9c632e6aaa3ea73f91554f8a3cb2ed2f29605e0c;18
KUCOIN;GPS;GPS;0x0c1dc73159e30c4b06170f2593d3118968a0dca5;18
KUCOIN;F;F;0x2c24497d4086490e7ead87cc12597fb50c2e6ed6;18
KUCOIN;GAMEAI;GAMEAI;0x1c4cca7c5db003824208adda61bd749e55f463a3;18
KUCOIN;TOWNS;TOWNS;0x00000000a22c618fd6b4d7e9a335c4b96b189a38;18
KUCOIN;LINGO;LINGO;0xfb42da273158b0f642f59f2ba7cc1d5457481677;18
KUCOIN;MIGGLES;MIGGLES;0xb1a03eda10342529bbf8eb700a06c60441fef25d;18
KUCOIN;HOME;HOME;0x4bfaa776991e85e5f8b1255461cbbd216cfc714f;18
KUCOIN;BRETT;BRETT;0x532f27101965dd16442e59d40670faf5ebb142e4;18
KUCOIN;ZORA;ZORA;0x1111111111166b7fe7bd91427724b487980afc69;18
KUCOIN;UNA;UNA;0x24569d33653c404f90af10a2b98d6e0030d3d267;18
KUCOIN;SIGN;SIGN;0x868fced65edbf0056c4163515dd840e9f287a4c3;18
KUCOIN;SXT;SXT;0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8;18
KUCOIN;AIXBT;AIXBT;0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825;18
KUCOIN;AWE;AWE;0x1b4617734c43f6159f3a70b7e06d883647512778;18
KUCOIN;PARTI;PARTI;0x59264f02d301281f3393e1385c0aefd446eb0f00;18
KUCOIN;PROMPT;PROMPT;0x30c7235866872213f68cb1f08c37cb9eccb93452;18
KUCOIN;GIZA;GIZA;0x590830dfdf9a3f68afcdde2694773debdf267774;18
KUCOIN;C;C;0xba12bc7b210e61e5d3110b997a63ea216e0e18f7;18
KUCOIN;SAPIEN;SAPIEN;0xc729777d0470f30612b1564fd96e8dd26f5814e3;18
KUCOIN;ICNT;ICNT;0xe0cd4cacddcbf4f36e845407ce53e87717b6601d;18
KUCOIN;CARV;CARV;0xc08cd26474722ce93f4d0c34d16201461c10aa8c;18
KUCOIN;FLOCK;FLOCK;0x5ab3d4c385b400f3abb49e80de2faf6a88a7b691;18
KUCOIN;MIRA;MIRA;0x7aafd31a321d3627b30a8e2171264b56852187fe;18
KUCOIN;AVNT;AVNT;0x696f9436b67233384889472cd7cd58a6fb5df4f1;18
KUCOIN;KAITO;KAITO;0x98d0baa52b2d063e780de12f615f963fe8537553;18
MEXC;XO Protocol;XOXO;0xc799AdA44171b741Abf41Ee54fb1B47fda5960bE;6
MEXC;Calcify Tech;CALCIFY;0x019029665a6E73eF98E1970f8A5434B3de38d41c;6
MEXC;USDC;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;6
MEXC;Rivalz Network;RIZ;0x67543CF0304C19CA62AC95ba82FD4F4B40788dc1;8
MEXC;EstateX;ESX;0x6a72d3A87f97a0fEE2c2ee4233BdAEBc32813D7a;9
MEXC;SKI MASK DOG;SKI;0x768BE13e1680b5ebE0024C42c896E3dB59ec0149;9
MEXC;Based Pepe;BASEDPEPE;0x52b492a33E447Cdb854c7FC19F1e57E8BfA1777D;18
MEXC;Gochujang Coin;GOCHU;0x9aAaE745cf2830FB8DDc6248B17436dC3a5E701C;18
MEXC;Mog Coin;MOG;0x2Da56AcB9Ea78330f947bD57C54119Debda7AF71;18
MEXC;Impossible Cloud Net;ICNT;0xE0Cd4cAcDdcBF4f36e845407CE53E87717b6601d;18
MEXC;Grand Base;GRAND;0x2aF864fb54b55900Cd58d19c7102d9e4FA8D84a3;18
MEXC;IMO Invest;IMO;0x5A7a2bf9fFae199f088B25837DcD7E115CF8E1bb;18
MEXC;VVV;VVV;0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf;18
MEXC;Horizen;ZEN;0xf43eB8De897Fbc7F2502483B2Bef7Bb9EA179229;18
MEXC;Mochi;MOCHI;0xF6e932Ca12afa26665dC4dDE7e27be02A7c02e50;18
MEXC;Line Protocol;LINE;0xA63C1CE4963ea71F93e79223649a3f2F2EBB079b;18
MEXC;KOLZ;KOLZ;0x50CE4129Ca261CCDe4EB100c170843c2936Bc11b;18
MEXC;The Winkyverse;WNK;0xbF82115918A88E2120C0f73d99CCd8f95c301B59;18
MEXC;Unite;UNITE;0xA6C6ea2e0140849bE02A3a34780CF61b766916c5;18
MEXC;DOGINME;DOGINME;0x6921B130D297cc43754afba22e5EAc0FBf8Db75b;18
MEXC;NOICE;NOICE;0x9Cb41FD9dC6891BAe8187029461bfAADF6CC0C69;18
MEXC;Primex Finance;PMX;0x0B3EAEAd748facDb9d943d3407011f16Eb17D0Cf;18
MEXC;Toshi;TOSHI;0xAC1Bd2486aAf3B5C0fc3Fd868558b082a531B2B4;18
MEXC;GRAM Ecosystem;GRAMPUS;0x856D602E73545deAA1491a3726cF628d49f74F51;18
MEXC;AI Agent Layer;AIFUN;0xbDF317F9C153246C429F23f4093087164B145390;18
MEXC;RealEstateMetaverse;REM;0x83d5D441eD15737D34226b682F7427d2217f2a8f;18
MEXC;B3 Base;B3;0xB3B32F9f8827D4634fE7d973Fa1034Ec9fdDB3B3;18
MEXC;Degen;DEGEN;0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed;18
MEXC;Keyboard Cat;KEYCAT;0x9a26F5433671751C3276a065f57e5a02D2817973;18
MEXC;GENOME;GENOME;0x1db0c569ebb4a8b57AC01833B9792F526305e062;18
MEXC;Hive Intelligence;HINT;0x91dA780BC7f4B7Cf19ABE90411a2a296Ec5FF787;18
MEXC;IMGN Labs;IMGN;0x9BbA915F036158582C20B51113B925f243A1A1A1;18
MEXC;Sogni AI;SOGNI;0xE014d2A4da6E450f21b5050120D291e63c8940FD;18
MEXC;Terrace;TRC;0xC23E4352cdBa6Fc951398bf274619C4529eAc867;18
MEXC;Tevaera;TEVA;0x00309D634d11541b857f927BE91aD2f0bD78894c;18
MEXC;OBT;OBT;0x514D8E8099286a13486Ef6C525C120f51C239B52;18
MEXC;ARI10;ARI;0xD1e6f3f0a7f40d5412F7471875879381441BF722;18
MEXC;Odos;ODOS;0xca73ed1815e5915489570014e024b7EbE65dE679;18
MEXC;SHARDS;SHARD;0xd8707B400A5Dc85CBaDDB7279c2Bf40221dF2521;18
MEXC;MetaFight;MFT;0xb372dC09D8D84e1246760EE9d279E504A89f5684;18
MEXC;Redacted Coin;RDAC;0xD3F68c6e8AeE820569D58AdF8d85d94489315192;18
MEXC;OBORTECH;OBORTECH;0xF83759099dC88f75FC83de854c41E0D9e83AdA9B;18
MEXC;Common Wealth;WLTH;0x99b2B1A2aDB02B38222ADcD057783D7e5D1FCC7D;18
MEXC;Talent Protocol;TALENT;0x9a33406165f562E16C3abD82fd1185482E01b49a;18
MEXC;BOMO on Base;BOMO;0x0215eD0FE07951b2CD68e1b39fFbd0a841fE3C6E;18
MEXC;RWA Inc.;RWAINC;0xE2B1dc2D4A3b4E59FDF0c47B71A7A86391a8B35a;18
MEXC;Loomlay;LAY;0xb89D354AD1b0d95a48b3De4607F75a8cD710c1bA;18
MEXC;KILT Protocol;KILT;0x5D0DD05bB095fdD6Af4865A1AdF97c39C85ad2d8;18
MEXC;Freysa;FAI;0xb33Ff54b9F7242EF1593d2C9Bcd8f9df46c77935;18
MEXC;Luna by Virtuals;LUNAI;0x55cD6469F597452B5A7536e2CD98fDE4c1247ee4;18
MEXC;VaderAI by Virtuals;VADER;0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870;18
MEXC;GoPlus Security;GPS;0x0C1dC73159e30c4b06170F2593D3118968a0DCa5;18
MEXC;Rizenet Token;RIZE;0x9818B6c09f5ECc843060927E8587c427C7C93583;18
